project,has_global_start,sprite_starting_point,laggy_movement,double_condition,missing_forever_loop,clone_initialization,missing_termination,loose_blocks,multiple_attribute_modification,empty_body,sequential_actions,duplicated_name,long_script,broadcast_sync,nested_loops,duplicated_script,race_condition
95057401.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95057461.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95057574.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95057614.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95057683.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95057810.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95058341.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95058713.sb,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
95058715.sb,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,10,0
95058976.sb,0,0,0,0,0,0,0,1,0,0,0,2,3,2,0,8,0
95059739.sb,0,0,4,0,0,0,0,4,0,0,0,6,0,0,0,12,3
95059996.sb,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
95060022.sb,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
95060391.sb,0,1,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0
95060587.sb,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
95062180.sb,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0
95063091.sb,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
95063500.sb,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0
95063631.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95064211.sb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95064753.sb,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,112,0
95065677.sb,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95066824.sb,1,0,16,0,0,0,0,3,0,0,0,2,1,1,0,142,0
95067027.sb,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,2,0
95067561.sb,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,98,0
95067602.sb,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95067637.sb,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,144,8
95067822.sb,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0
95068397.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95069009.sb,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,3
95069049.sb,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,686,2
95069078.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95069791.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95070148.sb,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,118,0
95071390.sb,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
95071826.sb,0,0,0,0,0,0,0,0,1,0,2,0,9,0,0,56,0
95071964.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95072319.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95073303.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,132,0
95073788.sb,0,0,0,0,0,0,0,3,0,0,1,12,3,9,0,4,0
95073802.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
95073817.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0
95073831.sb,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32,0
95074182.sb,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,0
95074226.sb,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95074360.sb,1,1,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
95074576.sb,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0
95074769.sb,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95075203.sb,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95075644.sb,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
95076082.sb,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0
95076122.sb,0,0,4,0,0,0,0,0,0,0,1,1,2,0,0,0,0
95076328.sb,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
95076839.sb,0,0,0,0,0,0,0,0,4,0,6,1,4,0,0,0,0
95077526.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95078451.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95078584.sb,0,0,0,0,0,0,0,4,0,1,0,41,50,2,0,2588,18
95079556.sb,0,0,0,0,0,0,0,7,0,0,1,14,14,0,0,38,0
95080786.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95081883.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95082012.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95083204.sb,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95083503.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
95083771.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95084111.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95084858.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95086295.sb,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95087897.sb,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0
95088822.sb,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,1110,0
95088885.sb,0,0,0,0,0,0,0,1,0,0,0,10,9,0,0,444,0
95090257.sb,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
95090386.sb,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,110,0
95090923.sb,0,0,0,1,9,0,0,0,0,0,1,3,2,0,0,6,2
95090997.sb,0,0,0,0,0,0,0,7,0,0,0,3,8,0,0,226,0
95092053.sb,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
95092597.sb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95092621.sb,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
95092635.sb,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0
95093144.sb,0,0,0,0,0,6,0,7,0,0,0,4,6,8,0,2,0
95093191.sb,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
95093488.sb,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,12,0
95093579.sb,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
95094269.sb,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
95094299.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
95094828.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95096095.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95096131.sb,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95096632.sb,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,24,0
95097149.sb,0,0,2,0,0,0,0,2,0,0,0,2,1,0,0,8,0
95097582.sb,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95098880.sb,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
95099117.sb,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
95099384.sb,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
95099968.sb,0,0,0,0,0,4,0,85,4,3,5,4,36,28,0,12,6
95100970.sb,0,0,0,0,0,0,0,6,0,0,0,0,11,14,0,12,1
95101482.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95101667.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95102999.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95103517.sb,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95103820.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95104755.sb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95104880.sb,0,2,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0
95105710.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95106232.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
95106839.sb,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,2,0
95107197.sb,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
95107677.sb,0,0,3,0,0,0,0,1,0,1,0,24,0,0,0,0,0
95107696.sb,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
95107733.sb,0,0,4,0,0,0,0,10,0,0,0,2,1,0,0,0,0
95107786.sb,0,0,0,0,0,0,0,2,0,0,4,5,2,0,0,6,0
95107798.sb,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
95108075.sb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95108503.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,240,0
95111611.sb,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95111713.sb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95111779.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95112433.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95112771.sb,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95113333.sb,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95113477.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95114082.sb,0,0,0,0,0,0,0,0,0,0,0,33,16,2,0,26,0
95114148.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
95115525.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95115899.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95116127.sb,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
95116209.sb,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95116266.sb,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0
95116377.sb,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95117319.sb,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95117351.sb,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
95117695.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95118849.sb,0,0,0,0,0,0,0,1,0,0,0,1,3,8,0,0,0
95118963.sb,0,0,4,0,0,0,0,0,0,1,0,5,1,0,0,50,0
95119451.sb,0,1,0,1,0,0,0,17,2,0,1,26,6,2,0,394,1
95119737.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95120188.sb,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95120351.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95120634.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95121877.sb,0,0,0,0,0,0,2,4,0,0,2,11,2,1,0,162,0
95121945.sb,0,0,0,0,0,0,0,1,0,0,0,7,2,0,1,26,0
95122192.sb,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,180,0
95122433.sb,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95123480.sb,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95124355.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95124640.sb,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0
95124784.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
95125381.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95125421.sb,0,0,4,0,0,0,0,0,0,0,0,2,5,0,0,40,0
95125701.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95126187.sb,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,102,0
95126852.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95126978.sb,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,2,0
95127272.sb,0,0,0,0,1,0,0,2,0,0,0,5,3,1,0,38,0
95127685.sb,0,0,0,0,0,0,0,3,0,0,0,9,5,1,0,136,0
95127747.sb,0,0,0,0,0,0,0,2,0,0,0,5,4,0,0,18,0
95127908.sb,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95128136.sb,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
95128220.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95129148.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95130534.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95130781.sb,0,0,0,0,0,0,0,3,0,1,0,12,1,3,1,120,0
95130853.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95131275.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95131686.sb,0,0,0,0,0,0,0,0,1,0,2,0,9,0,0,56,0
95131970.sb,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95133077.sb,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0
95133486.sb,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0
95133768.sb,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
95133874.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95134107.sb,0,0,0,0,0,0,0,2,0,3,1,15,9,0,0,148,0
95134526.sb,0,0,0,0,0,0,0,27,0,3,0,13,0,1,0,24,0
95135804.sb,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
95136101.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95136210.sb,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95136259.sb,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95136419.sb,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,12,0
95136672.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95136802.sb,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
95137229.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95137354.sb,0,0,0,0,0,0,0,8,0,0,0,6,2,0,0,50,1
95137377.sb,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
95137912.sb,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,0
95138082.sb,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
95139215.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95139408.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95140110.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95140566.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95140613.sb,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
95140792.sb,0,1,0,0,0,0,0,3,1,0,3,7,14,0,0,62,3
95140842.sb,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0
95142369.sb,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0
95142804.sb,0,0,0,0,0,0,0,0,0,0,1,6,3,2,0,0,0
95143559.sb,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,118,0
95144238.sb,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
95144323.sb,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
95144396.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95144811.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95146903.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
95146980.sb,0,0,0,0,1,0,0,0,0,0,1,5,2,0,0,22,0
95146981.sb,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
95147456.sb,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
95147622.sb,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0
95148103.sb,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
95148275.sb,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,4,0
95148507.sb,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95148591.sb,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95148781.sb,0,0,0,1,0,1,0,120,0,10,6,0,52,19,0,4,2
95148799.sb,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,2,0
95149504.sb,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,170,5
95149910.sb,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,2,0
95150228.sb,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
95151498.sb,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,408,0
95151713.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95151791.sb,0,0,0,0,0,0,0,11,0,1,0,0,2,0,0,0,0
95153291.sb,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,4,0
95153485.sb,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95153738.sb,0,0,0,0,0,0,0,2,0,1,0,18,11,54,0,3062,0
95154007.sb,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,72,0
95154099.sb,0,0,4,0,0,0,0,1,0,0,0,9,2,0,0,50,1
95154119.sb,0,0,4,0,0,0,0,1,0,0,0,10,0,0,0,72,0
95154704.sb,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,162,0
95156848.sb,0,0,0,0,0,0,0,2,0,0,0,8,4,1,0,14,0
95158243.sb,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
95158589.sb,0,0,0,0,0,0,0,2,0,0,2,6,7,0,0,2,0
95160283.sb,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95160939.sb,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
95161561.sb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95162523.sb,0,0,0,0,0,0,0,4,0,0,4,14,12,1,0,132,0
95162584.sb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95162611.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
95164932.sb,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
95164936.sb,0,0,0,0,1,0,0,0,0,0,2,9,2,0,0,0,0
95165572.sb,0,0,4,0,2,0,0,3,0,1,0,9,0,0,0,84,0
95165702.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95165774.sb,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
95166125.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95166723.sb,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95166753.sb,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
95166888.sb,0,0,0,0,0,0,0,14,10,4,0,22,16,26,0,362,0
95166988.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95167151.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95167340.sb,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,116,0
95168173.sb,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95168372.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95168498.sb,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0
95168816.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95168948.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
95169154.sb,0,0,0,0,0,0,0,9,0,0,0,5,1,5,0,36,0
95169244.sb,0,0,0,0,0,0,0,4,0,0,0,5,5,4,0,12,3
95169438.sb,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
95170214.sb,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
95170908.sb,0,0,0,0,0,0,0,13,0,2,1,2,6,0,0,2,1
95172187.sb,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95172770.sb,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0
95173062.sb,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0
95173154.sb,0,0,0,0,0,0,0,8,0,0,0,23,5,1,0,1192,2
95173322.sb,0,0,0,0,0,0,0,38,2,0,0,11,27,2,0,14,0
95173330.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95173701.sb,0,0,0,3,0,0,0,0,2,0,1,1,1,0,0,0,0
95173967.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95175055.sb,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0
95175758.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,0
95175787.sb,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0
95176554.sb,0,0,0,0,0,0,0,0,0,0,13,11,31,0,0,176,0
95178151.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95178603.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95179316.sb,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
95179752.sb,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
95179940.sb,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,30,0
95180776.sb,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,1466,0
95181485.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95181514.sb,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
95181810.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
95181852.sb,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95182268.sb,0,0,0,0,0,0,0,0,0,0,1,7,6,0,0,8,0
95182819.sb,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
95183966.sb,0,0,0,2,0,0,0,1,1,0,0,3,1,0,0,8,0
95184608.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95185287.sb,0,0,0,0,0,0,0,3,0,0,6,6,12,2,0,36,0
95185374.sb,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
95186193.sb,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
95187853.sb,0,0,0,0,0,0,0,0,1,0,1,4,36,1,0,84,1
95189222.sb,0,1,8,0,0,0,0,2,0,0,0,3,4,0,0,0,0
95190834.sb,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0
95191556.sb,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0
95191658.sb,0,0,0,0,0,0,0,2,1,0,5,8,11,0,0,258,3
95192352.sb,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
95192540.sb,0,0,0,0,0,0,0,0,0,1,4,3,9,0,0,0,0
95194682.sb,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,0
95195323.sb,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
95195375.sb,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0
95195955.sb,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
95196062.sb,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0
95196430.sb,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0
95196888.sb,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0
95196954.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95199835.sb,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0
95200086.sb,0,0,0,0,0,0,0,18,0,0,0,10,11,0,0,32,0
95200096.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95200116.sb,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0
95200456.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95201182.sb,0,0,0,0,0,0,0,8,0,0,0,1,6,2,0,0,0
95201818.sb,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0
95202177.sb,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
95202261.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95202788.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95203077.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95203563.sb,0,1,0,0,0,0,0,2,0,0,0,1,2,1,1,0,0
95203975.sb,0,0,0,0,0,0,0,11,0,0,1,0,9,0,0,0,0
95205506.sb,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,30,0
95205732.sb,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95206083.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95206329.sb,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,500,5
95206747.sb,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
95207489.sb,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
95208516.sb,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0
95209266.sb,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
95209574.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95209930.sb,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,128,0
95210213.sb,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0
95210248.sb,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0
95210288.sb,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
95210291.sb,0,0,0,0,2,0,0,1,0,0,0,2,4,0,0,0,0
95210572.sb,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0
95210782.sb,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,90,0
95211297.sb,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
95212016.sb,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
95212565.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95212590.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95213012.sb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95213162.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95213338.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95213535.sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95213644.sb,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
95213674.sb,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
95214149.sb,0,0,0,0,0,0,0,0,1,0,0,14,1,2,0,302,0
95214414.sb,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,1
95215369.sb,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
